C,NEMP.WORLD,PREDISPATCH,AEMO,PUBLIC,2026/09/04,03:32:05,0000000535965578,,0000000535965573
I,PREDISPATCH,CASESOLUTION,2,PREDISPATCHSEQNO,RUNNO,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,INTERVENTION
D,PREDISPATCH,CASESOLUTION,2,"2026/09/04 04:00:00",1,2,,0,-540471836.4080,0,0,0,0,0,,,,,0,0,0,"2026/09/04 03:31:55",0
I,PDREGION,,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_NWRB1,"2026/09/05 02:00:00",170.858,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_NWRB1,"2026/09/05 02:30:00",169.88,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_NWRB1,"2026/09/05 03:00:00",168.902,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_NWRB1,"2026/09/05 03:30:00",167.924,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_NWRB1,"2026/09/05 04:00:00",167.924,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 04:00:00",109.558,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 04:30:00",109.558,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 05:00:00",108.454,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 05:30:00",108.454,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 06:00:00",108.454,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 06:30:00",108.454,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 07:00:00",106.246,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 07:30:00",106.246,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 08:00:00",107.35,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 08:30:00",108.454,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 09:00:00",110.662,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 09:30:00",113.974,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 10:00:00",116.182,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 10:30:00",116.182,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 11:00:00",116.182,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 11:30:00",104.286,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 12:00:00",99.87,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 12:30:00",100.974,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 13:00:00",102.078,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 13:30:00",102.078,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 14:00:00",102.078,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 14:30:00",104.286,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 15:00:00",104.286,-0.23345,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 15:30:00",103.182,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 16:00:00",102.078,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 16:30:00",100.974,-1.23502,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 17:00:00",98.766,-21.72416,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 17:30:00",95.454,-16.38493,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 18:00:00",93.246,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 18:30:00",93.246,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 19:00:00",94.35,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 19:30:00",96.558,-2.77167,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 20:00:00",97.662,-9.21203,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 20:30:00",95.454,-13.18583,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 21:00:00",96.558,-11.33182,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 21:30:00",96.558,-14.43418,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 22:00:00",96.558,-11.56285,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 22:30:00",96.558,-9.94822,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 23:00:00",97.662,-14.39098,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/04 23:30:00",98.766,-12.47404,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 00:00:00",96.558,-10.94723,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 00:30:00",93.246,-9.80394,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 01:00:00",92.142,-10.44312,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 01:30:00",93.246,-11.40961,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 02:00:00",92.142,-9.82177,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 02:30:00",93.246,-11.60555,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 03:00:00",94.35,-11.99583,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 03:30:00",95.454,-7.12386,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>MW2MW3_RBNW1,"2026/09/05 04:00:00",95.454,-8.91796,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 04:00:00",1319.61015,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 04:30:00",1319.07815,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 05:00:00",1318.64564,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 05:30:00",1330.51572,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 06:00:00",1339.93573,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 06:30:00",1351.64419,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 07:00:00",1381.34667,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 07:30:00",1385.49021,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 08:00:00",1385.03593,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 08:30:00",1387.61327,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 09:00:00",1350.46218,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 09:30:00",1332.6852,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 10:00:00",1352.93387,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 10:30:00",1364.54154,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 11:00:00",1369.76294,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 11:30:00",1342.39068,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 12:00:00",1348.17705,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 12:30:00",1335.75326,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 13:00:00",1302.82972,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 13:30:00",1254.54446,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 14:00:00",1263.98198,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 14:30:00",1247.52424,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 15:00:00",1275.02527,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 15:30:00",1257.68541,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 16:00:00",1331.40681,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 16:30:00",1378.12753,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 17:00:00",1389.73555,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 17:30:00",1402.34692,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 18:00:00",1406.13005,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 18:30:00",1416.57969,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 19:00:00",1408.06999,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 19:30:00",1399.00657,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 20:00:00",1377.80243,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 20:30:00",1387.69357,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 21:00:00",1388.20298,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 21:30:00",1385.1292,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 22:00:00",1386.96817,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 22:30:00",1387.90574,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 23:00:00",1387.69917,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/04 23:30:00",1384.27204,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 00:00:00",1389.01038,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 00:30:00",1391.01247,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 01:00:00",1395.06392,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 01:30:00",1387.27714,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 02:00:00",1386.70094,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 02:30:00",1389.54639,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 03:00:00",1368.09187,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 03:30:00",1368.17628,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BGBW_BRTW,"2026/09/05 04:00:00",1360.5655,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 04:00:00",513.18801,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 04:30:00",512.66987,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 05:00:00",512.19203,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 05:30:00",505.26461,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 06:00:00",498.46727,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 06:30:00",491.97026,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 07:00:00",476.26811,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 07:30:00",474.59083,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 08:00:00",473.45564,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 08:30:00",459.62667,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 09:00:00",465.45187,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 09:30:00",461.30468,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 10:00:00",433.24737,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 10:30:00",420.75776,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 11:00:00",416.7116,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 11:30:00",430.97916,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 12:00:00",443.84022,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 12:30:00",455.55535,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 13:00:00",480.20023,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 13:30:00",511.55589,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 14:00:00",498.93367,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 14:30:00",495.73607,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 15:00:00",480.03443,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 15:30:00",495.93959,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 16:00:00",440.64321,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 16:30:00",411.56349,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 17:00:00",410.67572,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 17:30:00",413.61432,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 18:00:00",429.03269,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 18:30:00",432.12839,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 19:00:00",444.90427,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 19:30:00",450.84319,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 20:00:00",474.45284,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 20:30:00",453.89432,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 21:00:00",451.88675,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 21:30:00",462.19262,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 22:00:00",461.91293,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 22:30:00",461.81127,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 23:00:00",461.38079,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/04 23:30:00",462.95083,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 00:00:00",465.64207,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 00:30:00",470.99986,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 01:00:00",474.34108,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 01:30:00",481.38589,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 02:00:00",478.832,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 02:30:00",477.52398,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 03:00:00",488.66872,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 03:30:00",487.01694,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WEMW4,"2026/09/05 04:00:00",495.2572,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 04:00:00",678.72417,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 04:30:00",679.15325,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 05:00:00",680.33462,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 05:30:00",690.59548,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 06:00:00",699.02786,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 06:30:00",708.15665,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 07:00:00",731.24551,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 07:30:00",734.04247,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 08:00:00",733.95554,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 08:30:00",741.01472,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 09:00:00",717.18139,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 09:30:00",708.14131,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 10:00:00",730.51148,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 10:30:00",741.35155,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 11:00:00",746.6799,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 11:30:00",724.80179,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 12:00:00",724.0417,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 12:30:00",716.76177,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,S>>NIL_BRTW_WTTP,"2026/09/04 13:00:00",690.80093,0,0,0
